nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average,
2,254091_at,T,F,AT4G25070,AT4G25070,unknown protein; EXPRESSED IN: cultured cell; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G48860.2); Has 14837 Blast hits to 10961 proteins in 1163 species: Archae - 189; Bacteria - 1924; Metazoa - 7665; Fungi - 1127; Plants - 653; Viruses - 80; Other Eukaryotes - 3199 (source: NCBI BLink).,0.342780222,0.626681647,0.485942156,0.156831717,0.74892408,0.472231964,
2,254092_at,T,F,AT4G25090,AT4G25090,Riboflavin synthase-like superfamily protein,0.242144708,0.612671699,0.446846096,0.226352813,0.839652332,0.47353353,
2,254094_at,T,F,AT4G25120,SRS2|ATSRS2,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.196189509,0.519161671,0.476779091,0.224983375,0.71558831,0.426540391,
2,254096_at,T,F,AT4G25150,AT4G25150,"HAD superfamily, subfamily IIIB acid phosphatase",0.45157882,0.508410894,0.501939177,0.463949265,0.077940036,0.400763639,
2,254104_at,T,F,AT4G25040,AT4G25040,Uncharacterised protein family (UPF0497),0.316168256,0.538642216,0.405344615,0.319725323,0.508501159,0.417676314,
2,254106_at,T,F,AT4G24990,ATGP4,Ubiquitin family protein,0.380059351,0.566156883,0.824874627,0.006146082,0.139051106,0.38325761,
2,254111_at,T,F,AT4G24890,PAP24|ATPAP24,purple acid phosphatase 24,0.276018138,0.627785953,0.455922338,0.148284412,0.636397695,0.428881707,
2,254123_at,T,F,AT4G24640,APPB1,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.151956789,0.390619287,0.500103746,0.077982925,0.603913638,0.344915277,
2,254124_at,T,F,AT4G24500,AT4G24500,hydroxyproline-rich glycoprotein family protein,0.313316335,0.528033952,0.715850198,0.02970975,0.173635784,0.352109204,
2,254125_at,T,F,AT4G24670,TAR2,tryptophan aminotransferase related 2,0.442643341,0.561833187,0.862508231,0.054258627,0.069999072,0.398248492,
2,254129_at,T,F,AT4G24650,ATIPT4|IPT4,isopentenyltransferase 4,0.106061738,0.561891652,0.465756307,0.174326833,0.604387813,0.382484869,
2,254133_at,T,F,AT4G24810,AT4G24810,Protein kinase superfamily protein,0.375374992,0.756599707,0.778909659,0.146205138,0.465960341,0.504609967,
2,254142_at,T,F,AT4G24630,AT4G24630,DHHC-type zinc finger family protein,0.078022323,0.527760267,0.314810323,0.050456966,0.696762717,0.333562519,
2,254144_at,T,F,AT4G24690,AT4G24690,ubiquitin-associated (UBA)/TS-N domain-containing protein / octicosapeptide/Phox/Bemp1 (PB1) domain-containing protein,0.397868938,0.600866599,0.859607918,0.124613,0.17949638,0.432490567,
2,254146_at,T,F,AT4G24260,KOR3|ATGH9A3|GH9A3,glycosyl hydrolase 9A3,0.109208165,0.586369385,0.514704142,0.462076761,0.176347023,0.369741095,
2,254147_at,T,F,AT4G24270,EMB140,EMBRYO DEFECTIVE 140,0.093231658,0.59599155,0.409577763,0.202056817,0.634813834,0.387134324,
2,254149_at,T,F,AT4G24300,AT4G24300,"Peptidase C50, separase",0.367801956,0.628537471,0.794071254,0.031314237,0.419209258,0.448186835,
2,254151_at,T,F,AT4G24390,AT4G24390,RNI-like superfamily protein,0.026611225,0.524563547,0.473007231,0.03348107,0.542706891,0.320073993,
2,254152_at,T,F,AT4G24410,AT4G24410,unknown protein; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.616261699,0.420681034,0.555622919,0.25441206,0.30532322,0.430460186,
2,254156_at,T,F,AT4G24490,RGTA1|ATRGTA1,RAB geranylgeranyl transferase alpha subunit 1,0.287911659,0.568644184,0.3549354,0.304776891,0.80526875,0.464307377,
2,254159_at,T,F,AT4G24240,WRKY7|ATWRKY7,WRKY DNA-binding protein 7,0.148274193,0.082577719,0.201072117,0.50497867,0.627370814,0.312854703,
2,254160_at,T,F,AT4G24210,SLY1,F-box family protein,0.348094248,0.630647575,0.693771356,0.394394746,0.352519273,0.48388544,
2,254167_at,T,F,AT4G24400,PKS11|CIPK8|SnRK3.13|ATCIPK8,CBL-interacting protein kinase 8,0.382992071,0.729556536,0.9383454,0.022336573,0.162026745,0.447051465,
2,254169_at,T,F,AT4G24290,AT4G24290,MAC/Perforin domain-containing protein,0.459904305,0.581477054,0.874389006,0.166483282,0.131509241,0.442752578,
2,254172_at,T,F,AT4G24550,AT4G24550,Clathrin adaptor complexes medium subunit family protein,0.355289492,0.620740059,0.783359452,0.226779374,0.427542416,0.482742158,
2,254179_at,T,F,AT4G23910,AT4G23910,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G10970.4); Has 52 Blast hits to 52 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 52; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.405250719,0.510519339,0.687320167,0.286118055,0.267068956,0.431255447,
2,254180_at,T,F,AT4G23930,AT4G23930,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,0.333278792,0.575143795,0.603642539,0.207278391,0.166531337,0.377174971,
2,254186_at,T,F,AT4G24010,ATCSLG1|CSLG1,cellulose synthase like G1,0.387187352,0.668036286,0.481883207,0.353456283,0.815671449,0.541246915,
2,254188_at,T,F,AT4G23920,UGE2|ATUGE2,UDP-D-glucose/UDP-D-galactose 4-epimerase 2,0.190865588,0.624316066,0.759198623,0.117377787,0.271720921,0.392695797,
2,254191_at,F,NA,AT4G23900,AT4G23900,Nucleoside diphosphate kinase family protein,0.499924801,0.50337178,0.619814131,0.397801319,0.314152024,0.467012811,
2,254192_at,T,F,AT4G23850,LACS4,AMP-dependent synthetase and ligase family protein,0.382865637,0.669632251,0.69381909,0.183708165,0.305631449,0.447131319,
2,254194_at,T,F,AT4G23980,ARF9,auxin response factor 9,0.285361418,0.553795389,0.377348221,0.213784238,0.842458075,0.454549468,
2,254199_at,NA,NA,NA,NA,NA,0.370396303,0.621267736,0.581985948,0.295578433,0.39859973,0.45356563,
2,254204_at,T,F,AT4G24160,AT4G24160,alpha/beta-Hydrolases superfamily protein,0.281479528,0.619283649,0.399902933,0.272868306,0.821637931,0.479034469,
2,254206_at,T,F,AT4G24180,ATTLP1|TLP1,THAUMATIN-LIKE PROTEIN 1,0.164252611,0.503359491,0.218620714,0.422231144,0.811951199,0.424083032,
2,254208_at,T,F,AT4G24175,AT4G24175,unknown protein; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0307 (InterPro:IPR006839); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.295382129,0.681372814,0.851847441,0.120503424,0.130493321,0.415919826,
2,254210_at,T,F,AT4G23450,AT4G23450,RING/U-box superfamily protein,0.395758887,0.755662086,0.928431018,0.141733072,0.25659438,0.495635889,
2,254221_at,T,F,AT4G23820,AT4G23820,Pectin lyase-like superfamily protein,0.360767819,0.714753628,0.95059501,0.057137569,0.111343452,0.438919495,
2,254227_at,T,F,AT4G23630,BTI1|RTNLB1,VIRB2-interacting protein 1,0.472948819,0.610556808,0.839297021,0.003957614,0.085898826,0.402531818,
2,254231_at,T,F,AT4G23810,ATWRKY53|WRKY53,WRKY family transcription factor,0.350941437,0.587514055,0.747451381,0.266966347,0.49137597,0.488849838,
2,254239_at,T,F,AT4G23400,PIP1D|PIP1;5,plasma membrane intrinsic protein 1;5,0.413008834,0.529907674,0.855817093,0.027442317,0.032835142,0.371802212,
2,254240_at,T,F,AT4G23496,SP1L5,SPIRAL1-like5,0.583723214,0.361210904,0.536841582,0.487136046,0.401791418,0.474140633,
2,254243_at,T,F,AT4G23210,CRK13,cysteine-rich RLK (RECEPTOR-like protein kinase) 13,0.074708284,0.59265484,0.673693564,0.039558036,0.382211527,0.35256525,
2,254250_at,T,F,AT4G23290,CRK21,cysteine-rich RLK (RECEPTOR-like protein kinase) 21,0.406343464,0.825924204,0.960525256,0.116062605,0.39958321,0.541687748,
2,254255_at,T,F,AT4G23220,CRK14,cysteine-rich RLK (RECEPTOR-like protein kinase) 14,0.283572666,0.540179769,0.345178073,0.444939803,0.843222663,0.491418595,
2,254261_at,T,F,AT4G23460,AT4G23460,Adaptin family protein,0.441771976,0.455941704,0.536963117,0.344426903,0.59027832,0.473876404,
2,254266_at,T,F,AT4G23130,RLK6|CRK5,cysteine-rich RLK (RECEPTOR-like protein kinase) 5,0.273024382,0.511282866,0.430416038,0.406406712,0.753022901,0.47483058,
2,254269_at,T,F,AT4G23050,AT4G23050,PAS domain-containing protein tyrosine kinase family protein,0.251973398,0.556678566,0.792475452,0.127291008,0.023183495,0.350320384,
2,254274_at,T,F,AT4G22770,AT4G22770,AT hook motif DNA-binding family protein,0.419111228,0.542883944,0.469662435,0.179310652,0.747260486,0.471645749,
2,254276_at,T,F,AT4G22820,AT4G22820,A20/AN1-like zinc finger family protein,0.227491327,0.504100892,0.780007051,0.149449053,0.241297357,0.380469136,
2,254280_at,T,F,AT4G22756,ATSMO1|ATSMO1-2|SMO1-2|SMO1,sterol C4-methyl oxidase 1-2,0.568219818,0.447252468,0.63540048,0.405919696,0.032427302,0.417843953,
2,254293_at,T,F,AT4G23060,IQD22,IQ-domain 22,0.424518861,0.839473012,0.948190101,0.139476545,0.293798261,0.529091356,
2,254304_at,T,F,AT4G22270,MRB1|ATMRB1,Protein of unknown function (DUF3537),0.152856968,0.740185216,0.879104745,0.009207311,0.272385198,0.410747888,
2,254305_at,T,F,AT4G22200,AKT2|AKT3|AKT2/3|KT2/3,potassium transport 2/3,0.388951578,0.593529818,0.496810618,0.398757632,0.841542949,0.543918519,
2,254312_s_at,F,NA,AT1G61510,AT1G61510,"transposase IS4 family protein,  contains Pfam profile: PF01609 transposase DDE domain",0.636922977,0.376622658,0.551754042,0.090685061,0.007741578,0.332745263,
2,254314_at,T,F,AT4G22470,AT4G22470,protease inhibitor/seed storage/lipid transfer protein (LTP) family protein,0.318171083,0.6366334,0.776535117,0.18032744,0.346489106,0.451631229,
2,254317_at,T,F,AT4G22510,AT4G22510,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: shoot apex, leaf; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.471219243,0.552084059,0.704175624,0.20021413,0.346158054,0.454770222,
2,254328_at,T,F,AT4G22570,APT3,adenine phosphoribosyl transferase 3,0.463881154,0.789050843,0.939266158,0.07021026,0.313265516,0.515134786,
2,254338_s_at,F,NA,AT4G22080,RHS14,root hair specific 14,0.344262779,0.510965208,0.387812179,0.270745297,0.661847712,0.435126635,
2,254344_at,T,F,AT4G22110,AT4G22110,GroES-like zinc-binding dehydrogenase family protein,0.086719161,0.512031375,0.400378809,0.089507975,0.694522154,0.356631895,
2,254346_at,T,F,AT4G21980,APG8A|ATG8A,Ubiquitin-like superfamily protein,0.437033548,0.765590959,0.941483374,0.158597038,0.265435708,0.513628125,
2,254350_at,T,F,AT4G22280,AT4G22280,F-box/RNI-like superfamily protein,0.212656281,0.566330363,0.404929142,0.243447794,0.741565164,0.433785749,
2,254351_at,T,F,AT4G22300,SOBER1,carboxylesterases,0.352812282,0.534709177,0.486369903,0.20599997,0.774841251,0.470946516,
2,254354_at,NA,NA,NA,NA,NA,0.266608429,0.544958498,0.545296064,0.192239449,0.424145942,0.394649676,
2,254365_at,T,F,AT4G22030,AT4G22030,F-box family protein with a domain of unknown function (DUF295),0.266968757,0.600590924,0.599114505,0.051337664,0.422913819,0.388185134,
2,254384_at,T,F,AT4G21870,AT4G21870,HSP20-like chaperones superfamily protein,0.453876913,0.722853724,0.874462521,0.091927324,0.463068819,0.52123786,
2,254390_at,T,F,AT4G21940,CPK15,calcium-dependent protein kinase 15,0.294872087,0.533078651,0.423366786,0.400097267,0.767110719,0.483705102,
2,254391_at,T,F,AT4G21590,ENDO3,endonuclease 3,0.184673289,0.591838858,0.425647282,0.18223958,0.840176908,0.444915183,
2,254422_at,T,F,AT4G21560,VPS28-1,vacuolar protein sorting-associated protein 28 homolog 1,0.333793905,0.69918478,0.883648269,0.096092697,0.20236473,0.443016876,
2,254428_at,T,F,AT4G21160,AGD12|ZAC,Calcium-dependent ARF-type GTPase activating protein family,0.311549366,0.527472728,0.816332293,0.104411269,0.169731397,0.38589941,
2,254433_at,T,F,AT4G20850,TPP2,tripeptidyl peptidase ii,0.460827816,0.724166372,0.871501623,0.387120943,0.318628549,0.552449061,
2,254442_at,T,F,AT4G21060,AT4G21060,Galactosyltransferase family protein,0.445775025,0.506544851,0.776145361,0.062349752,0.069324888,0.372027975,
2,254444_at,T,F,AT4G20960,AT4G20960,Cytidine/deoxycytidylate deaminase family protein,0.450921629,0.831076699,0.889645117,0.250445091,0.488986738,0.582215055,
2,254450_at,T,F,AT4G21080,AT4G21080,Dof-type zinc finger domain-containing protein,0.27197856,0.464628182,0.564920889,0.519712878,0.087886197,0.381825341,
2,254453_at,T,F,AT4G21120,CAT1|AAT1,amino acid transporter 1,0.580460248,0.389202347,0.549923146,0.420521204,0.057973985,0.399616186,
2,254455_at,T,F,AT4G21140,AT4G21140,BEST Arabidopsis thaliana protein match is: copper ion binding (TAIR:AT4G05400.2); Has 41 Blast hits to 41 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.044199621,0.513659923,0.239379036,0.153765746,0.502406623,0.29068219,
2,254463_at,T,F,AT4G20280,TAF11,TBP-associated factor 11,0.265486944,0.688008005,0.649467344,0.200115531,0.406143738,0.441844312,
2,254468_at,T,F,AT4G20460,AT4G20460,NAD(P)-binding Rossmann-fold superfamily protein,0.36930178,0.635110957,0.494028843,0.306233871,0.829358078,0.526806706,
2,254477_at,T,F,AT4G20380,LSD1,LSD1 zinc finger family protein,0.082722252,0.506262603,0.332352392,0.38674301,0.648100153,0.391236082,
2,254478_at,T,F,AT4G20330,AT4G20330,"Transcription initiation factor TFIIE, beta subunit",0.40003614,0.68913121,0.908947808,0.113586501,0.070833984,0.436507129,
2,254481_at,T,F,AT4G20480,AT4G20480,Putative endonuclease or glycosyl hydrolase,0.521004664,0.433172683,0.530341003,0.491249011,0.227753368,0.440704146,
2,254486_at,T,F,AT4G20770,AT4G20770,Pentatricopeptide repeat (PPR) superfamily protein,0.265897656,0.231682246,0.016415003,0.50186289,0.550856853,0.31334293,
2,254491_at,T,F,AT4G20300,AT4G20300,Protein of unknown function (DUF1639),0.44368214,0.688751072,0.731291858,0.432304774,0.311854878,0.521576945,
2,254492_at,T,F,AT4G20260,ATPCAP1|PCAP1,plasma-membrane associated cation-binding protein 1,0.332195167,0.552894907,0.714948716,0.295674439,0.059628361,0.391068318,
2,254510_at,T,F,AT4G20210,AT4G20210,Terpenoid cyclases/Protein prenyltransferases superfamily protein,0.109021661,0.523968468,0.316326756,0.132173673,0.728071393,0.36191239,
2,254513_at,T,F,AT4G20235,CYP71A28,"cytochrome P450, family 71, subfamily A, polypeptide 28",0.53107745,0.489476915,0.6634572,0.432334524,0.443947933,0.512058804,
2,254516_at,T,F,AT4G20290,AT4G20290,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.066681055,0.662573435,0.372124923,0.239280114,0.566233714,0.381378648,
2,254518_at,T,F,AT4G19910,AT4G19910,Toll-Interleukin-Resistance (TIR) domain family protein,0.255117216,0.311051699,0.517235213,0.522637266,0.341331382,0.389474555,
2,254520_at,T,F,AT4G19960,ATKUP9|KUP9|HAK9|KT9,K+ uptake permease 9,0.513076368,0.443712846,0.27955421,0.385034015,0.77047584,0.478370656,
2,254521_at,T,T,AT5G44820,AT5G44820,Nucleotide-diphospho-sugar transferase family protein,0.590985547,0.434243423,0.609767808,0.002453939,0.119900869,0.351470317,
2,254526_at,T,F,AT4G19600,CYCT1;4,Cyclin family protein,0.260548052,0.565454349,0.758083743,0.016883262,0.139879795,0.34816984,
2,254531_at,T,F,AT4G19650,AT4G19650,Mitochondrial transcription termination factor family protein,0.43733974,0.514731209,0.473026913,0.162384233,0.694622478,0.456420915,
2,254533_at,T,F,AT4G19670,AT4G19670,RING/U-box superfamily protein,0.500666689,0.374774626,0.71248219,0.061094128,0.251872763,0.380178079,
2,254535_at,T,F,AT4G19710,AK-HSDH II|AK-HSDH,aspartate kinase-homoserine dehydrogenase ii,0.246556762,0.603524861,0.85920649,0.129972243,0.091948973,0.386241866,
2,254543_at,T,F,AT4G19810,AT4G19810,Glycosyl hydrolase family protein with chitinase insertion domain,0.492081797,0.653967008,0.874028978,0.256000885,0.310842266,0.517384187,
2,254544_at,T,F,AT4G19820,AT4G19820,Glycosyl hydrolase family protein with chitinase insertion domain,0.294952619,0.668041904,0.863272875,0.063594981,0.204237439,0.418819964,
2,254548_at,T,F,AT4G19865,AT4G19865,Galactose oxidase/kelch repeat superfamily protein,0.065178249,0.506818113,0.398576746,0.181553559,0.715039107,0.373433155,
2,254550_at,T,F,AT4G19690,IRT1|ATIRT1,iron-regulated transporter 1,0.015298079,0.535268029,0.296726957,0.039964061,0.707868137,0.319025053,
2,254551_at,T,F,AT4G19840,ATPP2-A1|ATPP2A-1|PP2-A1,phloem protein 2-A1,0.239085147,0.562451578,0.389239786,0.156984537,0.763179379,0.422188085,
2,254560_at,F,NA,AT4G19112,CPuORF25,conserved peptide upstream open reading frame 25,0.479708113,0.634009534,0.890996687,0.177861192,0.124116183,0.461338342,
2,254562_at,T,F,AT4G19230,CYP707A1,"cytochrome P450, family 707, subfamily A, polypeptide 1",0.495809025,0.623087412,0.764203386,0.314459414,0.185441654,0.476600178,
2,254571_at,T,F,AT4G19370,AT4G19370,Protein of unknown function (DUF1218),0.340474941,0.696588502,0.579408331,0.095877751,0.443425997,0.431155104,
2,254572_at,T,F,AT4G19380,AT4G19380,Long-chain fatty alcohol dehydrogenase family protein,0.316658919,0.645815045,0.845021292,0.004817764,0.295206345,0.421503873,
2,254574_at,T,F,AT4G19430,AT4G19430,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 17 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.319234234,0.593899229,0.839497273,0.105129596,0.211294736,0.413811014,
2,254575_at,T,F,AT4G19460,AT4G19460,UDP-Glycosyltransferase superfamily protein,0.465649436,0.49721088,0.503239261,0.550056819,0.470443001,0.497319879,
2,254590_at,T,F,AT4G18860,AT4G18860,unknown protein; Has 4 Blast hits to 4 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 4; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.212127606,0.564203013,0.364696511,0.297232126,0.777930236,0.443237899,
2,254605_at,T,F,AT4G18950,AT4G18950,Integrin-linked protein kinase family,0.38943873,0.51697976,0.300338593,0.481644634,0.709777111,0.479635766,
2,254606_at,T,F,AT4G19030,NIP1;1|ATNLM1|AT-NLM1|NLM1,NOD26-like major intrinsic protein 1,0.147713366,0.654431954,0.472870335,0.033374477,0.807495072,0.423177041,
2,254609_at,T,F,AT4G18970,AT4G18970,GDSL-like Lipase/Acylhydrolase superfamily protein,0.367652886,0.85010276,0.930210003,0.129134575,0.462977723,0.548015589,
2,254610_at,T,F,AT4G18890,BEH3,BES1/BZR1 homolog 3,0.217212742,0.509828768,0.28328813,0.148561736,0.822567569,0.396291789,
2,254613_at,T,F,AT4G19150,AT4G19150,Ankyrin repeat family protein,0.194993481,0.584794359,0.309432015,0.204585865,0.769666744,0.412694493,
2,254615_at,T,F,AT4G19210,ATRLI2|RLI2,RNAse l inhibitor protein 2,0.284605494,0.530209765,0.409331603,0.289200406,0.84054969,0.470779392,
2,254616_at,T,F,AT4G18710,SK21|DWF12|ATSK21|UCU1|BIN2,Protein kinase superfamily protein,0.414791502,0.321672237,0.207055483,0.553061287,0.615995924,0.422515287,
2,254624_at,T,F,AT4G18580,AT4G18580,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.463235388,0.793615896,0.96110015,0.186201438,0.276891018,0.536208778,
